user_id,f0_
uid-1670185239174-52496,160
uid-1692848033269-18073,160
uid-1690735422773-60824,160
uid-1693179455613-81761,160
uid-1692372658495-30997,160
uid-1692982612207-10549,160
uid-1692937720091-90703,160
uid-1673820772370-63284,160
uid-1691235606047-50957,160
uid-1691898912483-96843,160
uid-1691100038077-19399,160
uid-1690852049862-5144,160
uid-1691358167646-70498,160
uid-1692642078379-19577,160
uid-1692276705651-52018,160
uid-1690940701567-19135,160
uid-1679417046840-5004,160
uid-1691811060861-82882,160
uid-1691017475024-17660,159
uid-1692335645466-30068,159
uid-1690921311553-21741,159
uid-1691419504537-79940,159
uid-1691961083643-50926,159
uid-1675032158948-97848,159
uid-1691644675622-29138,159
uid-1690495767975-29343,159
uid-1688050712931-90439,159
uid-1692003710444-78400,159
uid-1690858201117-2623,159
uid-1691893394283-14137,159
uid-1691590088575-83317,159
uid-1692120944014-53586,159
uid-1689650854384-7158,159
uid-1693113755842-54679,159
uid-1693533107574-72086,159
uid-1680443994320-88663,159
uid-1691259519040-35028,159
uid-1692574460513-32974,159
uid-1691312686840-72153,159
uid-1691114182731-86354,159
uid-1691376504746-46763,159
uid-1690318220699-54033,159
uid-1691898959252-59945,159
uid-1689118977751-98969,159
uid-1692493993241-29795,159
uid-1691616339030-69089,159
uid-1691766058784-15318,159
uid-1691106292692-2691,159
uid-1691201352589-70260,159
uid-1691564821585-99157,159
uid-1614707357237-85624,159
uid-1692147768652-78216,159
uid-1691814082507-58724,159
uid-1591950357148-88687,159
uid-1662317064728-69656,159
uid-1691041489710-6241,159
uid-1692399295833-41785,159
uid-1693487506041-89423,159
uid-1692734760619-16983,159
uid-1692471209867-57802,159
uid-1691079335126-55149,159
uid-1690913824359-90335,159
uid-1691851172957-88700,159
uid-1655944849200-48127,158
uid-1692827237026-94232,158
uid-1693026392731-63180,158
uid-1692835968910-29085,158
uid-1690987118635-384,158
uid-1693023801126-81645,158
uid-1693235598948-64870,158
uid-1691304434777-13767,158
uid-1692032365485-37912,158
uid-1691199589435-3582,158
uid-1691014172242-66578,158
uid-1693030080843-58873,158
uid-1626969430823-24674,158
uid-1692220027732-67664,158
uid-1692739675732-34511,158
uid-1693025687467-73815,158
uid-1692470792108-91771,158
uid-1692077421306-99755,158
uid-1691279280308-98979,158
uid-1691990008641-33067,158
uid-1693067006678-51320,158
uid-1590005735450-6032,158
uid-1692280406794-89639,158
uid-1689560541173-54354,158
uid-1692753032986-10139,158
uid-1622784892859-18161,158
uid-1690933330402-76133,158
uid-1691278706824-39197,158
uid-1693507974406-5877,158
uid-1690475844720-92459,158
uid-1690937701412-94430,158
uid-1686250602784-95333,158
uid-1690930258004-21046,158
uid-1691284381802-62062,158
uid-1692587704887-89809,158
uid-1691778521415-57405,158
uid-1693240617410-40145,158
uid-1691349926768-9890,158
uid-1692318920963-3452,158
uid-1692585237638-43288,158
uid-1692579121657-10456,158
uid-1691770390737-83559,158
uid-1685069497295-19515,158
uid-1692460109288-15659,158
uid-1685502338484-18356,158
uid-1646288544597-86264,158
uid-1691122239601-48170,158
uid-1691988614277-92861,158
uid-1691683933297-55821,158
uid-1691552172379-19339,158
uid-1693267096196-14764,158
uid-1691355301552-77479,158
uid-1691178437198-11017,158
uid-1691637024723-68726,158
uid-1690639930136-91258,158
uid-1691439759373-52807,158
uid-1692761179498-11226,158
uid-1691624656018-74253,158
uid-1693291689891-43624,158
uid-1644471548528-89099,157
uid-1677806847200-38755,157
uid-1691547770067-43829,157
uid-1691193222779-19601,157
uid-1690781776484-44388,157
uid-1693113556574-6349,157
uid-1693351544454-78860,157
uid-1689127503267-41408,157
uid-1692336673277-35674,157
uid-1691450335218-95586,157
uid-1691135328869-63778,157
uid-1691108741321-64814,157
uid-1692572121739-60161,157
uid-1691893782763-96241,157
uid-1691098069181-81622,157
uid-1693268312605-32271,157
uid-1687837811970-8259,157
uid-1691559118334-80937,157
uid-1668997631284-6518,157
uid-1691385633377-98044,157
uid-1693368556814-9304,157
uid-1691420287661-34956,157
uid-1673488091876-65273,157
uid-1692140424257-6631,157
uid-1589961109250-13512,157
uid-1670942632398-16576,157
uid-1691875631664-13918,157
uid-1681537577509-31703,157
uid-1693265935603-27644,157
uid-1692649031636-13855,157
uid-1691372230836-34112,157
uid-1691192368530-19132,157
uid-1693345866454-77315,157
uid-1691443761064-31748,157
uid-1691365937523-73044,157
uid-1691133254026-92248,157
uid-1691075144463-63339,157
uid-1692605296843-41585,157
uid-1622043985678-50994,157
uid-1692555925602-73405,157
uid-1692476452204-11709,157
uid-1691460980753-66214,157
uid-1690864997070-95492,157
uid-1692575859741-99899,157
uid-1693504914647-58014,157
uid-1692666245456-11204,157
uid-1691800584208-70048,157
uid-1693007446101-46573,157
uid-1692766606720-67875,157
uid-1692750732362-33417,157
uid-1690217162626-26588,157
uid-1625358434401-27253,157
uid-1691198119410-82296,157
uid-1691606708430-83113,157
uid-1690879894735-25804,157
uid-1692496295604-64167,157
uid-1691333868902-94494,157
uid-1690465830880-91377,157
uid-1691716996450-11260,157
uid-1693359595041-28587,157
uid-1691242552590-47414,156
uid-1684289964313-9827,156
uid-1692723506775-46783,156
uid-1670951432083-37745,156
uid-1692462606663-69498,156
uid-1667267442089-87553,156
uid-1693164682875-52359,156
uid-1691425844075-19019,156
uid-1692325548591-49582,156
uid-1665719828322-94604,156
uid-1686016950953-24562,156
uid-1692907286041-63024,156
uid-1693029822011-57242,156
uid-1692381188383-9995,156
uid-1692517457817-40838,156
uid-1693341497004-14624,156
uid-1692226528710-85173,156
uid-1692587835872-93952,156
uid-1691530691423-65158,156
uid-1691003473138-82080,156
uid-1691410559951-4979,156
uid-1690942227691-69753,156
uid-1691195342332-29324,156
uid-1692471093738-93978,156
uid-1691821087554-51780,156
uid-1691335456366-53714,156
uid-1693418205222-5910,156
uid-1687494624144-22457,156
uid-1691253849243-10873,156
uid-1693023465970-17437,156
uid-1691717229713-65297,156
uid-1690863254353-1501,156
uid-1692466256209-49404,156
uid-1693504642090-25651,156
uid-1653365703686-8237,156
uid-1690645575487-53945,156
uid-1691273251828-68800,156
uid-1692671032730-36352,156
uid-1693061302215-80955,156
uid-1687824567285-18698,156
uid-1691041379085-48393,156
uid-1692655361168-5970,156
uid-1692553053464-83555,156
uid-1679685247882-95847,156
uid-1692237613540-12730,156
uid-1690388767377-98613,156
uid-1674658699514-60654,156
uid-1691411459994-95910,156
uid-1691359722605-50100,156
uid-1691358507478-75786,156
uid-1693155446733-32258,156
uid-1693069155702-27675,156
uid-1693348001548-71225,156
uid-1691714059299-63965,156
uid-1689217522594-91854,156
uid-1692749177826-3100,156
uid-1692720559014-55504,155
uid-1691800806510-50446,155
uid-1691851722600-53952,155
uid-1691812388291-83733,155
uid-1692548632383-54609,155
uid-1692478802270-32144,155
uid-1691849111297-73750,155
uid-1687901455991-4650,155
uid-1691247187298-20302,155
uid-1691205950277-96834,155
uid-1690674998357-17585,155
uid-1692764329022-94319,155
uid-1693109595096-5845,155
uid-1692332708862-70958,155
uid-1692062322553-33970,155
uid-1686548635683-49409,155
uid-1689375966043-98328,155
uid-1692065117728-25679,155
uid-1692404210742-60186,155
uid-1693075424769-77940,155
uid-1693379481357-36353,155
uid-1692728129797-17814,155
uid-1692230887023-84748,155
uid-1690883235206-63662,155
uid-1691442006620-90112,155
uid-1617922552142-52279,155
uid-1691292621185-62916,155
uid-1693365264407-37167,155
uid-1688878109255-82682,155
uid-1692727451394-39373,155
uid-1672976440844-65014,155
uid-1692134121809-48113,155
uid-1690925632269-43383,155
uid-1691968593227-96706,155
uid-1692323584809-99618,155
uid-1690860080389-25976,155
uid-1691082345235-23651,155
uid-1691798948548-71942,155
uid-1691518151418-51736,155
uid-1690929641811-98263,155
uid-1626233348829-24639,155
uid-1693095392026-95192,155
uid-1691035377100-30855,155
uid-1690940231377-77996,155
uid-1691503056996-27536,155
uid-1674321262565-39736,155
uid-1691160439560-86929,155
uid-1692279580483-80697,155
uid-1659200862994-12129,154
uid-1690331183196-93468,154
uid-1692490381063-38009,154
uid-1691674202415-69503,154
uid-1682116906224-48173,154
uid-1693073685775-97551,154
uid-1691618097205-53163,154
uid-1688171343415-64106,154
uid-1691720605908-50007,154
uid-1690834975096-96219,154
uid-1693006476898-34703,154
uid-1691895933979-15713,154
uid-1691951972060-85960,154
uid-1690922738320-7135,154
uid-1689083620875-16674,154
uid-1689914774666-35909,154
uid-1693371098243-67107,154
uid-1691361670715-69112,154
uid-1692325373471-92248,154
uid-1691278307135-38970,154
uid-1692741177898-44534,154
uid-1690179520001-97145,154
uid-1692422501805-58070,154
uid-1692593509622-68226,154
uid-1692733883915-40413,154
uid-1691969228553-42157,154
uid-1693276108883-85815,154
uid-1692852529221-55312,154
uid-1691108537164-48332,154
uid-1692316411420-99684,154
uid-1692856832427-5698,154
uid-1692737764950-56419,154
uid-1691170390938-23667,154
uid-1691035948444-39119,154
uid-1691157600185-10488,154
uid-1691622558876-38323,154
uid-1691116763238-95695,154
uid-1691531260743-79537,154
uid-1691556873656-79188,154
uid-1693210018259-93169,154
uid-1691588953801-10319,154
uid-1691011081993-29816,154
uid-1649877453473-8353,154
uid-1691025571099-3248,154
uid-1692695303350-24049,154
uid-1690983997067-33296,154
uid-1692245996110-37730,154
uid-1692041903583-22586,154
uid-1668714415010-81776,154
uid-1691108997183-16551,154
uid-1693172060323-44216,154
uid-1589937675992-90755,154
uid-1689909939298-1624,154
uid-1693048073131-21554,154
uid-1685593456674-15432,154
uid-1690847136488-11326,154
uid-1691357977281-37955,154
uid-1691775428162-91916,154
uid-1692516568648-50638,154
uid-1691869503882-15966,154
uid-1592069484510-97510,154
uid-1660247694594-19578,154
uid-1691425537600-20021,154
uid-1691079545513-84997,154
uid-1692572152763-74654,154
uid-1693329989738-80844,154
uid-1691705818603-38558,154
uid-1690873319720-43825,154
uid-1687296629560-52701,154
uid-1692583190436-84637,154
uid-1682271502415-62383,153
uid-1692565178038-96619,153
uid-1692997793576-548,153
uid-1692764926769-90978,153
uid-1691103474165-85122,153
uid-1691165003108-94860,153
uid-1691932148889-51893,153
uid-1691446490760-11250,153
uid-1692555368573-95267,153
uid-1693056638154-60762,153
uid-1690696681377-63004,153
uid-1677416617075-87400,153
uid-1690434093472-35905,153
uid-1692824943527-36682,153
uid-1690323269712-60688,153
uid-1691395521172-98471,153
uid-1691017204862-61164,153
uid-1691204318032-38632,153
uid-1690811010995-93971,153
uid-1691597879957-30723,153
uid-1620080962177-76992,153
uid-1691965010214-61169,153
uid-1692565115195-89464,153
uid-1656470171753-78520,153
uid-1691376870447-7719,153
uid-1693243330777-16823,153
uid-1692153461161-61927,153
uid-1693151706708-59593,153
uid-1693414739946-8120,153
uid-1690146474053-58550,153
uid-1691524389790-383,153
uid-1691379575064-80404,153
uid-1692413085578-51782,153
uid-1692406961685-22617,153
uid-1684721882196-67731,153
uid-1691375903122-9943,153
uid-1692317509292-66569,153
uid-1667345278623-79355,153
uid-1691905474011-81697,153
uid-1691598104155-10712,153
uid-1692578893724-95735,153
uid-1691630783704-40621,153
uid-1690577416366-58980,153
uid-1690567414291-69446,153
uid-1693115935943-63629,153
uid-1691850468640-89343,153
uid-1692568171237-2597,153
uid-1689701877557-72988,153
uid-1688245479986-39909,153
uid-1691202306020-67201,152
uid-1692152040421-21679,152
uid-1692925891224-30128,152
uid-1691811589002-35282,152
uid-1692481001543-70062,152
uid-1673499174244-31116,152
uid-1687458933106-11784,152
uid-1691231788246-82111,152
uid-1693099692870-17691,152
uid-1693064610590-66876,152
uid-1689640236989-25806,152
uid-1692671880046-66732,152
uid-1692673806204-73047,152
uid-1644788515691-84909,152
uid-1692556807527-66218,152
uid-1692491865077-31916,152
uid-1690501591635-29574,152
uid-1691291814248-26482,152
uid-1690777577655-3409,152
uid-1654290610429-49645,152
uid-1692159585410-1713,152
uid-1676405736677-49219,152
uid-1690408130608-99697,152
uid-1690150343446-25494,152
uid-1690058459561-98892,152
uid-1687908161909-9828,152
uid-1693250807439-47165,152
uid-1691612741442-95798,152
uid-1691885365494-66789,152
uid-1691810817336-84245,152
uid-1692904460691-8967,152
uid-1691115035567-83979,152
uid-1687898405762-19066,152
uid-1693178173925-16352,152
uid-1690861722457-49875,152
uid-1691026140313-47004,152
uid-1692590561165-51,152
uid-1596593306274-92773,152
uid-1692377616706-1933,152
uid-1690567806219-97099,152
uid-1688829241972-17946,152
uid-1692154850121-12132,152
uid-1691188240073-87673,152
uid-1691894832823-72979,152
uid-1688078508337-27562,152
uid-1692593936853-49436,152
uid-1690746885074-27819,152
uid-1692379512132-94807,152
uid-1660350868620-99959,152
uid-1691117533906-61222,152
uid-1691880315721-51592,152
uid-1688005807426-12627,152
uid-1691705216581-89230,152
uid-1689399271397-67048,152
uid-1693248117765-59143,152
uid-1691805122800-17325,151
uid-1673991997473-88480,151
uid-1693088047410-46386,151
uid-1691097628799-17153,151
uid-1691309369005-44325,151
uid-1690686695649-93852,151
uid-1692597239915-15809,151
uid-1689295996672-43402,151
uid-1692719509487-36876,151
uid-1691358475542-3665,151
uid-1692811780291-29589,151
uid-1693359647118-17759,151
uid-1690771541334-80208,151
uid-1692484011277-53200,151
uid-1692841649957-7246,151
uid-1692761409183-88930,151
uid-1692810779935-90698,151
uid-1693165894984-80965,151
uid-1690572002944-28006,151
uid-1691360750072-43434,151
uid-1691172114833-66115,151
uid-1692552416478-97291,151
uid-1693353830882-3667,151
uid-1691740023374-3023,151
uid-1691421157337-14430,151
uid-1692493283923-51210,151
uid-1689872308390-55597,151
uid-1684448160766-23278,151
uid-1692762246497-98128,151
uid-1691861409587-88350,151
uid-1691258376914-17999,151
uid-1691944725466-46632,151
uid-1692581979888-54158,151
uid-1685773068943-44895,151
uid-1691126460663-46519,151
uid-1693373995735-76505,151
uid-1692391032437-20617,151
uid-1689035062807-17964,151
uid-1691250598842-30307,151
uid-1692385934802-12196,151
uid-1691868815163-67051,151
uid-1691856756755-82048,151
uid-1690904041501-25127,151
uid-1690497121218-25477,151
uid-1692749948897-10496,151
uid-1690414523583-76083,151
uid-1688491130200-12885,151
uid-1693417274216-19291,151
uid-1692169129906-42763,151
uid-1693001173577-1052,151
uid-1693367602543-58955,151
uid-1691625176770-56886,151
uid-1692493164561-63460,151
uid-1670878775313-54266,151
uid-1692057246385-96473,151
uid-1690838672704-33864,151
uid-1692327888298-28181,151
uid-1690825527872-71263,150
uid-1693020083999-30808,150
uid-1688366105707-35712,150
uid-1691719941262-31157,150
uid-1692750828729-16572,150
uid-1683508608408-51144,150
uid-1693092211350-40877,150
uid-1692767708406-5602,150
uid-1691184359923-46606,150
uid-1693187355378-48144,150
uid-1691799811930-38037,150
uid-1690693671777-82961,150
uid-1691974433669-80581,150
uid-1692460764376-3164,150
uid-1673825293478-8226,150
uid-1688301281973-11514,150
uid-1691709271164-82734,150
uid-1691269875517-54736,150
uid-1690240977261-7031,150
uid-1691285522439-9216,150
uid-1692563373494-72175,150
uid-1692073712676-28095,150
uid-1691514885368-70268,150
uid-1690060491529-18255,150
uid-1691961165255-27449,150
uid-1692311086294-88370,150
uid-1691686359619-98498,150
uid-1692848251614-33057,150
uid-1693081890717-75803,150
uid-1685643585094-92447,150
uid-1692477950914-89813,150
uid-1691078583038-46945,150
uid-1692160029153-91317,150
uid-1691540489827-45793,150
uid-1691821085086-58482,150
uid-1693182040262-528,150
uid-1693272252980-52422,150
uid-1692154342356-56262,150
uid-1691764288223-3331,150
uid-1693074623239-26679,150
uid-1692810313533-72931,150
uid-1692750671986-71220,150
uid-1692139274602-62812,150
uid-1693449311423-29855,150
uid-1692652271670-33460,150
uid-1691113455373-64444,150
uid-1691262068346-32485,150
uid-1693176187227-93146,150
uid-1590168609084-36909,150
uid-1691424725128-64323,150
uid-1691939546881-15581,150
uid-1692233996559-73812,150
uid-1691334001475-22543,150
uid-1692668422466-4734,150
uid-1692413663775-61047,150
uid-1693249014456-33087,150
uid-1692815719099-63179,150
uid-1690764596069-19917,150
uid-1654282993354-4382,150
uid-1691643878043-92140,150
uid-1691162665684-10401,150
uid-1691952008732-34816,150
uid-1673235503673-95757,150
uid-1691013912330-48031,150
uid-1691380831708-27625,150
uid-1693359092335-7879,150
uid-1693195344135-73007,149
uid-1686092553296-1671,149
uid-1690999505282-59236,149
uid-1692482145608-25473,149
uid-1692300211276-89756,149
uid-1691785450632-45792,149
uid-1693331048497-58014,149
uid-1691823018931-9596,149
uid-1691599063774-50966,149
uid-1690867022251-82793,149
uid-1691187587520-30924,149
uid-1690125769507-76605,149
uid-1690982271744-40495,149
uid-1692667713600-37944,149
uid-1690865706548-35620,149
uid-1692296815293-86591,149
uid-1691727506462-70259,149
uid-1691641210352-88606,149
uid-1693532063437-77077,149
uid-1616674917473-58500,149
uid-1693166445833-28889,149
uid-1662417443274-84304,149
uid-1692135470463-93989,149
uid-1692899249166-82689,149
uid-1692245264970-78300,149
uid-1691337050570-20525,149
uid-1692748228228-33303,149
uid-1691984827591-57507,149
uid-1691816057928-51749,149
uid-1691878421170-16306,149
uid-1690907790050-10136,149
uid-1692320787121-72123,149
uid-1693103258763-81899,149
uid-1693189553220-70727,149
uid-1692152384695-13024,149
uid-1643557283915-44740,149
uid-1691354559347-54603,149
uid-1692889506876-77508,149
uid-1692678494165-73114,149
uid-1691340837533-6768,149
uid-1659106625640-9925,149
uid-1692178499910-42975,149
uid-1692036471633-44966,149
uid-1692387570280-39813,149
uid-1691676260487-65906,149
uid-1693510487272-18856,149
uid-1692452318541-37017,149
uid-1693130964030-40338,149
uid-1692058187833-57511,149
uid-1691193567444-93608,149
uid-1691042979735-21256,149
uid-1691808672223-28042,149
uid-1692924452648-7738,149
uid-1692468868545-40891,149
uid-1692160960406-9748,149
uid-1691942983316-45519,149
uid-1691952621800-88015,149
uid-1692202329503-8919,149
uid-1692292942285-40493,149
uid-1691525821907-77322,149
uid-1692404905702-46332,149
uid-1692664966392-90385,149
uid-1692079437064-25116,149
uid-1691632244825-17581,149
uid-1691638106814-62789,149
uid-1688157784628-82198,149
uid-1692233306751-76646,149
uid-1691291802809-57162,149
uid-1692738953369-77521,149
uid-1691376436939-72729,149
uid-1690866013813-87599,149
uid-1692579557412-88193,149
uid-1690996298967-44070,149
uid-1692426165635-23980,149
uid-1689358067232-59272,148
uid-1691727663927-94205,148
uid-1690965896513-64416,148
uid-1686099162197-35280,148
uid-1691276271444-66899,148
uid-1691037333681-50382,148
uid-1693193941595-57772,148
uid-1693174976865-28051,148
uid-1693096080003-41019,148
uid-1690933810681-97872,148
uid-1684634970627-32850,148
uid-1655755685805-41648,148
uid-1691644988189-19405,148
uid-1693104253577-66920,148
uid-1689822078205-32409,148
uid-1690861540952-72121,148
uid-1691350179677-88198,148
uid-1692489729754-83054,148
uid-1689699978215-33545,148
uid-1619056341614-32944,148
uid-1692060174168-87180,148
uid-1693506285605-33452,148
uid-1691774799021-1054,148
uid-1693087810291-90991,148
uid-1690553168062-49092,148
uid-1690266062197-60351,148
uid-1691245222965-16554,148
uid-1681600634274-56396,148
uid-1689968793523-8624,148
uid-1678099111009-4829,148
uid-1692157760696-64461,148
uid-1692846896440-55409,148
uid-1693082755976-58461,148
uid-1688137682215-37816,148
uid-1689123313448-24657,148
uid-1690960559480-60645,148
uid-1692985909349-22990,148
uid-1690899079190-95128,148
uid-1691821909923-91063,148
uid-1691961648365-64557,148
uid-1691799191391-30046,148
uid-1692673400992-54130,148
uid-1692034885224-35829,148
uid-1689997441533-22661,147
uid-1691176483143-97776,147
uid-1689945005929-43078,147
uid-1691593369089-10799,147
uid-1691585410842-65582,147
uid-1693355557120-65941,147
uid-1691986366515-39486,147
uid-1691278167943-71017,147
uid-1691462133253-85352,147
uid-1693417620846-96060,147
uid-1692068447223-77122,147
uid-1684092015241-47347,147
uid-1691012771899-26670,147
uid-1692543002898-29220,147
uid-1693151829824-4147,147
uid-1693092703992-9998,147
uid-1691173215348-9611,147
uid-1670625503387-91441,147
uid-1681419985650-4620,147
uid-1693151519067-61172,147
uid-1669645628887-53664,147
uid-1690035965414-30121,147
uid-1691247422952-65661,147
uid-1692328282883-78909,147
uid-1632767742057-25036,147
uid-1692074694061-93107,147
uid-1671389201609-14304,147
uid-1690460770805-62160,147
uid-1691618407872-94973,147
uid-1691326790090-3657,147
uid-1692587416618-50539,147
uid-1692660152118-16079,147
uid-1691880809903-14003,147
uid-1691214554340-72070,147
uid-1692363337053-40492,147
uid-1692770198039-22237,147
uid-1690770411368-69366,147
uid-1693182668024-96233,147
uid-1691866358055-12503,147
uid-1691250775661-87977,147
uid-1692644981341-21131,147
uid-1693098868976-82614,147
uid-1691772208377-59164,147
uid-1691746201510-11707,147
uid-1692027829351-30683,147
uid-1693113907353-2512,147
uid-1691623422284-61320,147
uid-1693452771804-63701,147
uid-1691189736731-64168,147
uid-1692304522768-37876,147
uid-1682122682501-91614,147
uid-1666027363559-3361,147
uid-1692895524770-5398,147
uid-1691086786424-56012,147
uid-1693095604561-39515,147
uid-1693526018963-28893,147
uid-1692247618083-23178,147
uid-1692147475741-39321,147
uid-1691723911305-11194,147
uid-1692588085505-83322,147
uid-1692476107232-91697,147
uid-1686374547889-63371,147
uid-1689928700461-24529,147
uid-1692485069055-76163,147
uid-1691353348359-80400,147
uid-1692772683309-60993,147
uid-1692757761334-63941,147
uid-1692817208222-48317,147
uid-1685773700506-33542,147
uid-1693282805352-91177,147
uid-1692744030817-12221,147
uid-1692071929264-78271,147
uid-1689616301797-11529,147
uid-1692143298102-2641,147
uid-1691280537139-15669,146
uid-1691092017589-66462,146
uid-1691338436996-93803,146
uid-1693166742054-44116,146
uid-1684102389749-82641,146
uid-1684371990667-75457,146
uid-1690496393330-85060,146
uid-1693448407336-78165,146
uid-1690899964118-97932,146
uid-1692807991283-71919,146
uid-1692077910727-89490,146
uid-1683251637258-30092,146
uid-1686511024557-90398,146
uid-1693312235668-38436,146
uid-1692476505173-51540,146
uid-1691270900159-95206,146
uid-1691594335233-65987,146
uid-1661112656627-88592,146
uid-1691678407233-34868,146
uid-1691460455782-59846,146
uid-1691367877708-55227,146
uid-1692388418557-87847,146
uid-1692776874111-95395,146
uid-1693540202034-5092,146
uid-1691353630277-27894,146
uid-1691962133062-4078,146
uid-1692217911890-19900,146
uid-1691191845908-31103,146
uid-1691256424253-7213,146
uid-1692498194805-36646,146
uid-1691196963906-45448,146
uid-1691441879295-10401,146
uid-1692852965788-32515,146
uid-1692562301161-99159,146
uid-1692502644624-22606,146
uid-1691365211151-11435,146
uid-1689787327781-45583,146
uid-1676943330842-2998,146
uid-1690923850332-16046,146
uid-1691096426269-51287,146
uid-1692765002745-37945,146
uid-1691857100433-32485,146
uid-1689782513711-43254,146
uid-1691898990261-11371,146
uid-1689313685180-41715,146
uid-1691584904223-84440,146
uid-1672688878551-5749,146
uid-1692064544643-96092,146
uid-1691879942627-39919,146
uid-1602440299405-85210,146
uid-1690920634620-91424,146
uid-1692249194316-39751,146
uid-1692819122000-6272,146
uid-1689501030096-61303,146
uid-1692394876078-90723,146
uid-1692932179437-12777,146
uid-1691804147275-82876,146
uid-1674606665743-11153,146
uid-1693009228480-51447,146
uid-1691296241661-26694,146
uid-1692665752698-13182,146
uid-1693191515912-47992,146
uid-1693506074191-74669,146
uid-1622253134845-20021,146
uid-1691287353927-24213,146
uid-1690826113177-75762,145
uid-1690645254294-57427,145
uid-1691707331244-92355,145
uid-1691277225379-94660,145
uid-1689497035800-3801,145
uid-1691513517187-60555,145
uid-1691516228753-28554,145
uid-1693170247386-57138,145
uid-1692559327301-39633,145
uid-1690176180051-73622,145
uid-1692139046784-77713,145
uid-1604946141280-62327,145
uid-1692309159554-27436,145
uid-1692116671511-34148,145
uid-1692333737017-20491,145
uid-1691821155249-71930,145
uid-1663427089188-67192,145
uid-1691807287160-89952,145
uid-1693282425420-68412,145
uid-1691022803531-36151,145
uid-1692453525679-76478,145
uid-1691879732032-99762,145
uid-1691641097865-39754,145
uid-1691533098441-92138,145
uid-1692163665149-7045,145
uid-1692709808136-32007,145
uid-1691688516227-44118,145
uid-1681497652057-72986,145
uid-1594974743477-38084,145
uid-1693326055719-2846,145
uid-1692410451814-73243,145
uid-1691067021826-3037,145
uid-1691983793740-46591,145
uid-1691104830657-87480,145
uid-1691285036683-53221,145
uid-1691380683031-98590,145
uid-1675292692805-91223,145
uid-1691771194914-40405,145
uid-1693089559505-85651,145
uid-1691447859760-91786,145
uid-1691606118169-25928,145
uid-1690917624116-27826,145
uid-1692542129852-5655,145
uid-1691274912158-63309,145
uid-1691247506321-88318,145
uid-1691098613437-45903,145
uid-1690816903098-11303,145
uid-1691727440208-96747,145
uid-1691200914159-55749,145
uid-1693115465774-53506,145
uid-1692721850057-68117,145
uid-1690934210786-77954,145
uid-1678454865713-47124,145
uid-1690989027166-35095,145
uid-1691509507436-88832,145
uid-1693016763226-30165,145
uid-1660856101793-78835,145
uid-1692994863024-92206,145
uid-1691237670445-43677,145
uid-1693264218922-75982,145
uid-1693262803541-40046,144
uid-1691694717109-86436,144
uid-1679383906343-26131,144
uid-1690863430204-95926,144
uid-1605152851356-85023,144
uid-1693337679128-70920,144
uid-1692596070659-88589,144
uid-1693263361003-16131,144
uid-1691286482806-64423,144
uid-1690157718737-99392,144
uid-1692338252745-59999,144
uid-1691752865790-62848,144
uid-1692244989228-77086,144
uid-1692509344847-93313,144
uid-1691455760751-7821,144
uid-1693200053653-65915,144
uid-1599447886228-13270,144
uid-1691180375417-37467,144
uid-1691872547595-28494,144
uid-1692467082874-67144,144
uid-1685745903938-77925,144
uid-1691719751552-31001,144
uid-1688970407323-38345,144
uid-1691522585332-45854,144
uid-1687303366697-18251,144
uid-1691852398785-17009,144
uid-1691205295807-84502,144
uid-1691610202113-15442,144
uid-1692202059548-55062,144
uid-1692554174075-53428,144
uid-1614539380081-49123,144
uid-1692750204466-2295,144
uid-1680714432932-37468,144
uid-1673755484442-47793,144
uid-1692417030852-15231,144
uid-1689639418366-26900,144
uid-1688006250740-15388,144
uid-1692144309357-633,144
uid-1691802700579-67437,144
uid-1692079002218-66808,144
uid-1691768704249-55486,144
uid-1691559932773-69960,144
uid-1691974008739-44339,144
uid-1693345236336-93178,144
uid-1690567799476-71795,144
uid-1689296093013-19407,144
uid-1691265820456-14581,144
uid-1693453369515-96105,144
uid-1692896371557-1931,144
uid-1690998930822-89837,144
uid-1692851540893-4785,144
uid-1693504685623-91394,144
uid-1692031884969-8437,144
uid-1601231371984-27818,144
uid-1692590649851-35690,144
uid-1691800567892-80535,144
uid-1593135571959-12043,144
uid-1691278199521-55762,144
uid-1660532899772-24108,143
uid-1691810634771-52874,143
uid-1693166382762-31087,143
uid-1692993284849-38654,143
uid-1691080971452-47399,143
uid-1691216293678-82558,143
uid-1691531433725-47915,143
uid-1691339782915-43533,143
uid-1691153586166-83391,143
uid-1691716867385-65477,143
uid-1691557461201-11466,143
uid-1691732934235-63359,143
uid-1692551435386-68400,143
uid-1692998220967-30265,143
uid-1690832466668-93396,143
uid-1688860978335-74345,143
uid-1693295288029-62372,143
uid-1691796370844-85829,143
uid-1665620430046-13869,143
uid-1691476500461-31116,143
uid-1692280095496-29709,143
uid-1692318102661-19336,143
uid-1684258398456-80501,143
uid-1691796881019-24944,143
uid-1690927356206-16287,143
uid-1692664305804-71996,143
uid-1693322455265-78834,143
uid-1692641916679-98360,143
uid-1693465352956-63647,143
uid-1691094544241-60066,143
uid-1692468197404-87597,143
uid-1691202140651-66595,143
uid-1692461322995-18352,143
uid-1689888883992-51042,143
uid-1691511188442-22936,143
uid-1693185510467-87665,143
uid-1692364264727-40584,143
uid-1692376966702-49436,143
uid-1691000151459-1188,143
uid-1693329150948-22826,143
uid-1692733668484-56395,143
uid-1693378437780-61387,143
