"@timestamp","_id","_index","_score","_type","ami_id","ami_id.keyword",az,"az.keyword",caller,"caller.keyword",code,"ec2_instance_id","ec2_instance_id.keyword","ec2_instance_type","ec2_instance_type.keyword","edge_region","edge_region.keyword",handler,"handler.keyword",hostname,"hostname.keyword",latency,"latency_ms",level,"level.keyword",method,"method.keyword",msg,"msg.keyword","private_ip","private_ip.keyword",referer,"referer.keyword","remote_addr","remote_addr.keyword","seg_session_device","seg_session_device.keyword","seg_session_id","seg_session_id.keyword","seg_session_location","seg_session_location.keyword","seg_site","seg_site.keyword","seg_user","seg_user.keyword","serve_region","serve_region.keyword",status,"status.keyword",ts,"user_agent","user_agent.keyword","vpc_id","vpc_id.keyword",xforwardedfor,"xforwardedfor.keyword",xrequestId,"xrequestId.keyword"
"Oct 18, 2024 @ 12:01:43.696",5X5TnpIBxGbwd9juPyEN,"wingman-2024.10.18","-","_doc","ami-02188dc84cae229b5","ami-02188dc84cae229b5","eu-west-2c","eu-west-2c","transport/mw_logger.go:114","transport/mw_logger.go:114",200,"i-0a33cac42b9c1b966","i-0a33cac42b9c1b966","m6a.xlarge","m6a.xlarge","eu-west-2","eu-west-2",autosuggest,autosuggest,"ip-10-210-25-207.eu-west-2.compute.internal","ip-10-210-25-207.eu-west-2.compute.internal","0.024",24,info,info,GET,GET,"/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=Christmas+&spellcheck=true&topQueries.count=10&variants=false&version=V2","/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=Christmas+&spellcheck=true&topQueries.count=10&variants=false&version=V2","10.210.25.207","10.210.25.207","(empty)","(empty)","10.210.203.160:38418","10.210.203.160:38418","{""source"":""browser"",""os"":{""familyCode"":""android""},""device"":{""isMobile"":true,""deviceType"":""mobile""},""browser"":{""isBrowser"":true,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}","{""source"":""browser"",""os"":{""familyCode"":""android""},""device"":{""isMobile"":true,""deviceType"":""mobile""},""browser"":{""isBrowser"":true,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}",unknown,unknown,"{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","ss-unbxd-prod-wowcher-en47171696835046","ss-unbxd-prod-wowcher-en47171696835046",unknown,unknown,unknown,unknown,OK,OK,"1,729,233,150","ReactorNetty/1.0.38","ReactorNetty/1.0.38","vpc-0a82a51b677666180","vpc-0a82a51b677666180","18.200.70.93","18.200.70.93","cd6b5f96-1985-44f3-94af-3ae027c43ef2","cd6b5f96-1985-44f3-94af-3ae027c43ef2"
"Oct 18, 2024 @ 12:01:43.312","u89TnpIBG_YKRcpqQTHQ","wingman-2024.10.18","-","_doc","ami-02188dc84cae229b5","ami-02188dc84cae229b5","eu-west-2c","eu-west-2c","transport/mw_logger.go:114","transport/mw_logger.go:114",200,"i-0661aa6da371097ce","i-0661aa6da371097ce","m6a.xlarge","m6a.xlarge","eu-west-2","eu-west-2",autosuggest,autosuggest,"ip-10-210-19-47.eu-west-2.compute.internal","ip-10-210-19-47.eu-west-2.compute.internal","0.028",28,info,info,GET,GET,"/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=Skateboard+&spellcheck=true&topQueries.count=10&variants=false&version=V2","/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=Skateboard+&spellcheck=true&topQueries.count=10&variants=false&version=V2","10.210.19.47","10.210.19.47","(empty)","(empty)","10.210.203.160:22810","10.210.203.160:22810","{""source"":""browser"",""os"":{""familyCode"":""android""},""device"":{""isMobile"":true,""deviceType"":""mobile""},""browser"":{""isBrowser"":true,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}","{""source"":""browser"",""os"":{""familyCode"":""android""},""device"":{""isMobile"":true,""deviceType"":""mobile""},""browser"":{""isBrowser"":true,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}",unknown,unknown,"{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","ss-unbxd-prod-wowcher-en47171696835046","ss-unbxd-prod-wowcher-en47171696835046",unknown,unknown,unknown,unknown,OK,OK,"1,729,233,150","ReactorNetty/1.0.38","ReactorNetty/1.0.38","vpc-0a82a51b677666180","vpc-0a82a51b677666180","18.200.70.93","18.200.70.93","c1efab71-73f4-40c4-bb47-cae164b12ec5","c1efab71-73f4-40c4-bb47-cae164b12ec5"
"Oct 18, 2024 @ 12:01:41.856",tX5TnpIBxGbwd9juPyEN,"wingman-2024.10.18","-","_doc","ami-02188dc84cae229b5","ami-02188dc84cae229b5","eu-west-2c","eu-west-2c","transport/mw_logger.go:114","transport/mw_logger.go:114",200,"i-0aa6eddfa74f5dd41","i-0aa6eddfa74f5dd41","m6a.xlarge","m6a.xlarge","eu-west-2","eu-west-2",autosuggest,autosuggest,"ip-10-210-30-208.eu-west-2.compute.internal","ip-10-210-30-208.eu-west-2.compute.internal","0.038",38,info,info,GET,GET,"/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=Chr&spellcheck=true&topQueries.count=10&variants=false&version=V2","/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=Chr&spellcheck=true&topQueries.count=10&variants=false&version=V2","10.210.30.208","10.210.30.208","(empty)","(empty)","10.210.203.160:18616","10.210.203.160:18616","{""source"":""browser"",""os"":{""familyCode"":""android""},""device"":{""isMobile"":true,""deviceType"":""mobile""},""browser"":{""isBrowser"":true,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}","{""source"":""browser"",""os"":{""familyCode"":""android""},""device"":{""isMobile"":true,""deviceType"":""mobile""},""browser"":{""isBrowser"":true,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}",unknown,unknown,"{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","ss-unbxd-prod-wowcher-en47171696835046","ss-unbxd-prod-wowcher-en47171696835046",unknown,unknown,unknown,unknown,OK,OK,"1,729,233,150","ReactorNetty/1.0.38","ReactorNetty/1.0.38","vpc-0a82a51b677666180","vpc-0a82a51b677666180","18.200.70.93","18.200.70.93","31f87ec4-c338-45ff-878a-26d9ed70c119","31f87ec4-c338-45ff-878a-26d9ed70c119"
"Oct 18, 2024 @ 12:01:39.697",JB9TnpIB8sZ7ZejvOboW,"wingman-2024.10.18","-","_doc","ami-02188dc84cae229b5","ami-02188dc84cae229b5","eu-west-2c","eu-west-2c","transport/mw_logger.go:114","transport/mw_logger.go:114",200,"i-0a33cac42b9c1b966","i-0a33cac42b9c1b966","m6a.xlarge","m6a.xlarge","eu-west-2","eu-west-2",autosuggest,autosuggest,"ip-10-210-25-207.eu-west-2.compute.internal","ip-10-210-25-207.eu-west-2.compute.internal","0.028",28,info,info,GET,GET,"/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=Samsung&spellcheck=true&topQueries.count=10&variants=false&version=V2","/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=Samsung&spellcheck=true&topQueries.count=10&variants=false&version=V2","10.210.25.207","10.210.25.207","(empty)","(empty)","10.210.203.204:28118","10.210.203.204:28118","{""source"":""app"",""os"":{""familyCode"":""android""},""device"":{""isMobile"":false,""deviceType"":""desktop""},""browser"":{""isBrowser"":false,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}","{""source"":""app"",""os"":{""familyCode"":""android""},""device"":{""isMobile"":false,""deviceType"":""desktop""},""browser"":{""isBrowser"":false,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}",unknown,unknown,"{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","ss-unbxd-prod-wowcher-en47171696835046","ss-unbxd-prod-wowcher-en47171696835046",unknown,unknown,unknown,unknown,OK,OK,"1,729,233,150","ReactorNetty/1.0.38","ReactorNetty/1.0.38","vpc-0a82a51b677666180","vpc-0a82a51b677666180","18.200.70.93","18.200.70.93","071a4ca6-bf41-49ed-bfdd-0be34dc6140c","071a4ca6-bf41-49ed-bfdd-0be34dc6140c"
"Oct 18, 2024 @ 12:01:37.768","5a5TnpIBgY-oIHgwLLwD","wingman-2024.10.18","-","_doc","ami-02188dc84cae229b5","ami-02188dc84cae229b5","eu-west-2c","eu-west-2c","transport/mw_logger.go:114","transport/mw_logger.go:114",200,"i-0aa6eddfa74f5dd41","i-0aa6eddfa74f5dd41","m6a.xlarge","m6a.xlarge","eu-west-2","eu-west-2",autosuggest,autosuggest,"ip-10-210-30-208.eu-west-2.compute.internal","ip-10-210-30-208.eu-west-2.compute.internal","0.079",78,info,info,GET,GET,"/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=Hote&spellcheck=true&topQueries.count=10&variants=false&version=V2","/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=Hote&spellcheck=true&topQueries.count=10&variants=false&version=V2","10.210.30.208","10.210.30.208","(empty)","(empty)","10.210.203.204:45450","10.210.203.204:45450","{""source"":""browser"",""os"":{""familyCode"":""android""},""device"":{""isMobile"":true,""deviceType"":""mobile""},""browser"":{""isBrowser"":true,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}","{""source"":""browser"",""os"":{""familyCode"":""android""},""device"":{""isMobile"":true,""deviceType"":""mobile""},""browser"":{""isBrowser"":true,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}",unknown,unknown,"{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","ss-unbxd-prod-wowcher-en47171696835046","ss-unbxd-prod-wowcher-en47171696835046",unknown,unknown,unknown,unknown,OK,OK,"1,729,233,150","ReactorNetty/1.0.38","ReactorNetty/1.0.38","vpc-0a82a51b677666180","vpc-0a82a51b677666180","18.200.70.93","18.200.70.93","9cee5403-b408-4240-980e-54e7cae90c6a","9cee5403-b408-4240-980e-54e7cae90c6a"
"Oct 18, 2024 @ 12:01:34.849",KB9TnpIB8sZ7ZejvJa6H,"wingman-2024.10.18","-","_doc","ami-02188dc84cae229b5","ami-02188dc84cae229b5","eu-west-2c","eu-west-2c","transport/mw_logger.go:114","transport/mw_logger.go:114",200,"i-0aa6eddfa74f5dd41","i-0aa6eddfa74f5dd41","m6a.xlarge","m6a.xlarge","eu-west-2","eu-west-2",autosuggest,autosuggest,"ip-10-210-30-208.eu-west-2.compute.internal","ip-10-210-30-208.eu-west-2.compute.internal","0.041",41,info,info,GET,GET,"/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=sams&spellcheck=true&topQueries.count=10&variants=false&version=V2","/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=sams&spellcheck=true&topQueries.count=10&variants=false&version=V2","10.210.30.208","10.210.30.208","(empty)","(empty)","10.210.203.204:24088","10.210.203.204:24088","{""source"":""app"",""os"":{""familyCode"":""android""},""device"":{""isMobile"":false,""deviceType"":""desktop""},""browser"":{""isBrowser"":false,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}","{""source"":""app"",""os"":{""familyCode"":""android""},""device"":{""isMobile"":false,""deviceType"":""desktop""},""browser"":{""isBrowser"":false,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}",unknown,unknown,"{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","ss-unbxd-prod-wowcher-en47171696835046","ss-unbxd-prod-wowcher-en47171696835046",unknown,unknown,unknown,unknown,OK,OK,"1,729,233,150","ReactorNetty/1.0.38","ReactorNetty/1.0.38","vpc-0a82a51b677666180","vpc-0a82a51b677666180","18.200.70.93","18.200.70.93","d830e3cd-99b9-49bf-8aea-b849dbdec692","d830e3cd-99b9-49bf-8aea-b849dbdec692"
"Oct 18, 2024 @ 12:01:33.967",hlFTnpIBNsj2yTsAISuM,"wingman-2024.10.18","-","_doc","ami-02188dc84cae229b5","ami-02188dc84cae229b5","eu-west-2c","eu-west-2c","transport/mw_logger.go:114","transport/mw_logger.go:114",200,"i-0a33cac42b9c1b966","i-0a33cac42b9c1b966","m6a.xlarge","m6a.xlarge","eu-west-2","eu-west-2",autosuggest,autosuggest,"ip-10-210-25-207.eu-west-2.compute.internal","ip-10-210-25-207.eu-west-2.compute.internal","0.03",29,info,info,GET,GET,"/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=sam&spellcheck=true&topQueries.count=10&variants=false&version=V2","/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=sam&spellcheck=true&topQueries.count=10&variants=false&version=V2","10.210.25.207","10.210.25.207","(empty)","(empty)","10.210.203.160:30726","10.210.203.160:30726","{""source"":""app"",""os"":{""familyCode"":""android""},""device"":{""isMobile"":false,""deviceType"":""desktop""},""browser"":{""isBrowser"":false,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}","{""source"":""app"",""os"":{""familyCode"":""android""},""device"":{""isMobile"":false,""deviceType"":""desktop""},""browser"":{""isBrowser"":false,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}",unknown,unknown,"{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","ss-unbxd-prod-wowcher-en47171696835046","ss-unbxd-prod-wowcher-en47171696835046",unknown,unknown,unknown,unknown,OK,OK,"1,729,233,150","ReactorNetty/1.0.38","ReactorNetty/1.0.38","vpc-0a82a51b677666180","vpc-0a82a51b677666180","18.200.70.93","18.200.70.93","a4aedd8c-8b08-429a-8705-e023d99b53f6","a4aedd8c-8b08-429a-8705-e023d99b53f6"
"Oct 18, 2024 @ 12:01:33.522",blFTnpIBNsj2yTsAISuM,"wingman-2024.10.18","-","_doc","ami-02188dc84cae229b5","ami-02188dc84cae229b5","eu-west-2c","eu-west-2c","transport/mw_logger.go:114","transport/mw_logger.go:114",200,"i-0a33cac42b9c1b966","i-0a33cac42b9c1b966","m6a.xlarge","m6a.xlarge","eu-west-2","eu-west-2",autosuggest,autosuggest,"ip-10-210-25-207.eu-west-2.compute.internal","ip-10-210-25-207.eu-west-2.compute.internal","0.081",81,info,info,GET,GET,"/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=+hotel&spellcheck=true&topQueries.count=10&variants=false&version=V2","/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=+hotel&spellcheck=true&topQueries.count=10&variants=false&version=V2","10.210.25.207","10.210.25.207","(empty)","(empty)","10.210.203.160:30746","10.210.203.160:30746","{""source"":""app"",""os"":{""familyCode"":""windows""},""device"":{""isMobile"":false,""deviceType"":""desktop""},""browser"":{""isBrowser"":false,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}","{""source"":""app"",""os"":{""familyCode"":""windows""},""device"":{""isMobile"":false,""deviceType"":""desktop""},""browser"":{""isBrowser"":false,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}",unknown,unknown,"{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","ss-unbxd-prod-wowcher-en47171696835046","ss-unbxd-prod-wowcher-en47171696835046",unknown,unknown,unknown,unknown,OK,OK,"1,729,233,150","ReactorNetty/1.0.38","ReactorNetty/1.0.38","vpc-0a82a51b677666180","vpc-0a82a51b677666180","18.200.70.93","18.200.70.93","06765250-fa31-43b5-a278-f3c66e043f46","06765250-fa31-43b5-a278-f3c66e043f46"
"Oct 18, 2024 @ 12:01:32.977",QlFTnpIBNsj2yTsAFisE,"wingman-2024.10.18","-","_doc","ami-02188dc84cae229b5","ami-02188dc84cae229b5","eu-west-2c","eu-west-2c","transport/mw_logger.go:114","transport/mw_logger.go:114",200,"i-0a33cac42b9c1b966","i-0a33cac42b9c1b966","m6a.xlarge","m6a.xlarge","eu-west-2","eu-west-2",autosuggest,autosuggest,"ip-10-210-25-207.eu-west-2.compute.internal","ip-10-210-25-207.eu-west-2.compute.internal","0.024",24,info,info,GET,GET,"/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=+hote&spellcheck=true&topQueries.count=10&variants=false&version=V2","/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=+hote&spellcheck=true&topQueries.count=10&variants=false&version=V2","10.210.25.207","10.210.25.207","(empty)","(empty)","10.210.203.160:30746","10.210.203.160:30746","{""source"":""app"",""os"":{""familyCode"":""windows""},""device"":{""isMobile"":false,""deviceType"":""desktop""},""browser"":{""isBrowser"":false,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}","{""source"":""app"",""os"":{""familyCode"":""windows""},""device"":{""isMobile"":false,""deviceType"":""desktop""},""browser"":{""isBrowser"":false,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}",unknown,unknown,"{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","ss-unbxd-prod-wowcher-en47171696835046","ss-unbxd-prod-wowcher-en47171696835046",unknown,unknown,unknown,unknown,OK,OK,"1,729,233,150","ReactorNetty/1.0.38","ReactorNetty/1.0.38","vpc-0a82a51b677666180","vpc-0a82a51b677666180","18.200.70.93","18.200.70.93","3addf8d5-4f8a-4997-96e3-0314c25d2706","3addf8d5-4f8a-4997-96e3-0314c25d2706"
"Oct 18, 2024 @ 12:01:32.795",nFFTnpIBNsj2yTsAFioE,"wingman-2024.10.18","-","_doc","ami-02188dc84cae229b5","ami-02188dc84cae229b5","eu-west-2c","eu-west-2c","transport/mw_logger.go:114","transport/mw_logger.go:114",200,"i-0a33cac42b9c1b966","i-0a33cac42b9c1b966","m6a.xlarge","m6a.xlarge","eu-west-2","eu-west-2",autosuggest,autosuggest,"ip-10-210-25-207.eu-west-2.compute.internal","ip-10-210-25-207.eu-west-2.compute.internal","0.027",27,info,info,GET,GET,"/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=+hot&spellcheck=true&topQueries.count=10&variants=false&version=V2","/4fd80b8d3119076b08848f2d2f2f082d/ss-unbxd-prod-wowcher-en47171696835046/autosuggest?&inFields.count=0&keywordSuggestions.count=10&popularProducts.count=0&promotedSuggestions.count=10&q=+hot&spellcheck=true&topQueries.count=10&variants=false&version=V2","10.210.25.207","10.210.25.207","(empty)","(empty)","10.210.203.160:30726","10.210.203.160:30726","{""source"":""app"",""os"":{""familyCode"":""windows""},""device"":{""isMobile"":false,""deviceType"":""desktop""},""browser"":{""isBrowser"":false,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}","{""source"":""app"",""os"":{""familyCode"":""windows""},""device"":{""isMobile"":false,""deviceType"":""desktop""},""browser"":{""isBrowser"":false,""name"":"""",""version"":""""},""crawler"":{""isCrawler"":false,""category"":""""}}",unknown,unknown,"{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","{""geo"":{""continent"":""Europe"",""country"":""Ireland"",""city"":""Dublin"",""timezoneName"":""Europe/Dublin"",""subdivisions"":[""Leinster"",""Dublin City""]},""coord"":{""lat"":""53.34980"",""long"":""-6.26031""},""context"":{""from"":""cache"",""isEU"":false}}","ss-unbxd-prod-wowcher-en47171696835046","ss-unbxd-prod-wowcher-en47171696835046",unknown,unknown,unknown,unknown,OK,OK,"1,729,233,150","ReactorNetty/1.0.38","ReactorNetty/1.0.38","vpc-0a82a51b677666180","vpc-0a82a51b677666180","18.200.70.93","18.200.70.93","90beee5e-4024-40b9-9e34-a89ab0b7a94c","90beee5e-4024-40b9-9e34-a89ab0b7a94c"
